enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,experience_numeric,last_new_job_numeric,company_size_numeric,experience_group,city_development_group,training_hours_group,has_relevant_experience_binary,is_currently_enrolled,company_known_flag,education_rank,job_mobility_score,experience_to_training_ratio,city_experience_interaction,low_city_development_flag,high_training_flag,senior_experience_flag,unknown_company_info_flag
14199,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,Business Degree,10,50-99,Funded Startup,1,260,0,10.0,1.0,75.0,Mid,Very High,Very High,1,1,1,3,5.0,23.636363636363637,9.200000000000001,0,1,1,0
7666,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,74,0,11.0,5.0,75.0,Senior,Medium,High,1,0,1,3,1.8333333333333333,6.166666666666667,6.864,0,0,1,0
13915,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,20,1,21.0,2.0,300.0,Expert,Very High,Low,1,0,1,5,7.0,0.9090909090909091,19.11,0,0,1,0
10555,city_173,0.878,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,2,8,0,12.0,2.0,300.0,Senior,Very High,Low,1,0,1,3,4.0,0.6153846153846154,10.536,0,0,1,0
16040,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,131,0,6.0,1.0,300.0,Mid,Very High,Very High,1,0,1,3,3.0,18.714285714285715,5.5200000000000005,0,1,0,0
32826,city_138,0.836,Male,Has relevent experience,Full time course,Masters,STEM,7,Unknown,Unknown,1,45,0,7.0,1.0,300.0,Mid,High,Medium,1,1,0,4,3.5,5.625,5.851999999999999,0,0,0,1
13253,city_82,0.693,Male,Has relevent experience,Full time course,Graduate,STEM,11,10-49,Pvt Ltd,2,109,0,11.0,2.0,30.0,Senior,Medium,Very High,1,1,1,3,3.6666666666666665,9.083333333333334,7.622999999999999,0,1,1,0
15637,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,100-500,Pvt Ltd,1,70,0,3.0,1.0,300.0,Junior,Very High,High,1,0,1,3,1.5,17.5,2.565,0,0,0,0
28074,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,>4,17,0,21.0,5.0,300.0,Expert,Very High,Low,1,0,1,3,3.5,0.7727272727272727,19.32,0,0,1,0
23012,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,15,50-99,Pvt Ltd,1,51,0,15.0,1.0,75.0,Senior,Very High,High,0,0,1,4,7.5,3.1875,13.8,0,0,1,0
16110,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,3,60,1,6.0,3.0,75.0,Mid,Very High,High,1,0,1,3,1.5,8.571428571428571,5.5200000000000005,0,0,0,0
3921,city_36,0.893,Unknown,No relevent experience,no_enrollment,Phd,STEM,>20,1000-4999,Public Sector,>4,4,0,21.0,5.0,3000.0,Expert,Very High,Low,0,0,1,5,3.5,0.18181818181818182,18.753,0,0,1,0
24530,city_114,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,12,100-500,Pvt Ltd,>4,7,0,12.0,5.0,300.0,Senior,Very High,Low,0,0,1,3,2.0,0.5384615384615384,11.112,0,0,1,0
1924,city_102,0.804,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,3,164,0,21.0,3.0,300.0,Expert,High,Very High,1,0,1,4,5.25,7.454545454545454,16.884,0,1,1,0
32776,city_64,0.666,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,Unknown,Unknown,4,290,0,20.0,4.0,300.0,Expert,Medium,Very High,1,0,0,3,4.0,13.80952380952381,13.32,0,1,1,1
1907,city_102,0.804,Male,No relevent experience,no_enrollment,High School,Unknown,2,<10,NGO,never,145,0,2.0,0.0,5.0,Fresher,High,Very High,0,0,1,2,2.0,48.333333333333336,1.608,0,1,0,0
23947,city_103,0.92,Unknown,No relevent experience,no_enrollment,Phd,STEM,Unknown,Unknown,Unknown,Unknown,70,0,9.0,1.0,300.0,Mid,Very High,High,0,0,0,5,4.5,7.0,8.280000000000001,0,0,0,1
3116,city_21,0.624,Male,No relevent experience,no_enrollment,Unknown,Unknown,3,Unknown,Unknown,1,24,0,3.0,1.0,300.0,Junior,Medium,Medium,0,0,0,0,1.5,6.0,1.8719999999999999,0,0,0,1
24829,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,133,1,3.0,1.0,10000.0,Junior,Very High,Very High,0,0,1,4,1.5,33.25,2.7600000000000002,0,1,0,0
30488,city_11,0.55,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,1,20,0,2.0,1.0,300.0,Fresher,Low,Low,0,1,0,3,1.0,6.666666666666667,1.1,1,0,0,1
1265,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Funded Startup,1,76,0,10.0,1.0,5.0,Mid,Very High,High,1,0,1,3,5.0,6.909090909090909,9.200000000000001,0,0,1,0
22098,city_90,0.698,Female,No relevent experience,Full time course,Masters,STEM,5,Unknown,Unknown,4,21,1,5.0,4.0,300.0,Junior,Medium,Low,0,1,0,4,1.0,3.5,3.4899999999999998,0,0,0,1
13342,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,Other,8,5000-9999,Pvt Ltd,2,34,0,8.0,2.0,7500.0,Mid,Medium,Medium,1,0,1,3,2.6666666666666665,3.7777777777777777,4.992,0,0,0,0
24608,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,2,15,0,9.0,2.0,5.0,Mid,Very High,Low,0,0,1,3,3.0,1.5,8.280000000000001,0,0,0,0
20081,city_57,0.866,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,>4,156,0,21.0,5.0,300.0,Expert,Very High,Very High,0,0,0,3,3.5,7.090909090909091,18.186,0,1,1,1
24796,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,>4,15,0,21.0,5.0,7500.0,Expert,Very High,Low,1,0,1,3,3.5,0.6818181818181818,19.32,0,0,1,0
7777,city_114,0.926,Unknown,Has relevent experience,no_enrollment,Masters,STEM,>20,Unknown,Unknown,never,120,0,21.0,0.0,300.0,Expert,Very High,Very High,1,0,0,4,21.0,5.454545454545454,19.446,0,1,1,1
22718,city_157,0.769,Unknown,Has relevent experience,no_enrollment,Graduate,No Major,14,10000+,Unknown,>4,47,0,14.0,5.0,10000.0,Senior,High,Medium,1,0,1,3,2.3333333333333335,3.1333333333333333,10.766,0,0,1,0
1261,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,Unknown,Unknown,2,100,1,12.0,2.0,300.0,Senior,High,Very High,1,0,0,3,4.0,7.6923076923076925,9.048,0,0,1,1
3396,city_67,0.855,Male,Has relevent experience,Part time course,Graduate,STEM,6,500-999,Pvt Ltd,never,102,0,6.0,0.0,750.0,Mid,Very High,Very High,1,1,1,3,6.0,14.571428571428571,5.13,0,1,0,0
4283,city_103,0.92,Male,No relevent experience,no_enrollment,High School,Unknown,4,Unknown,Unknown,never,52,0,4.0,0.0,300.0,Junior,Very High,High,0,0,0,2,4.0,10.4,3.68,0,0,0,1
18998,city_114,0.926,Unknown,Has relevent experience,no_enrollment,High School,Unknown,9,10-49,Unknown,4,39,0,9.0,4.0,30.0,Mid,Very High,Medium,1,0,1,2,1.8,3.9,8.334,0,0,0,0
2003,city_103,0.92,Male,Has relevent experience,Full time course,High School,Unknown,4,Unknown,Unknown,1,112,1,4.0,1.0,300.0,Junior,Very High,Very High,1,1,0,2,2.0,22.4,3.68,0,1,0,1
31786,city_103,0.92,Male,No relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,>4,14,0,21.0,5.0,75.0,Expert,Very High,Low,0,0,1,5,3.5,0.6363636363636364,19.32,0,0,1,0
8241,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Unknown,Unknown,11,Unknown,Unknown,1,4,0,11.0,1.0,300.0,Senior,Very High,Low,1,0,0,0,5.5,0.3333333333333333,10.01,0,0,1,1
12154,city_16,0.91,Unknown,Has relevent experience,no_enrollment,Masters,Arts,>20,1000-4999,NGO,>4,55,0,21.0,5.0,3000.0,Expert,Very High,High,1,0,1,4,3.5,2.5,19.11,0,0,1,0
23455,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,4,49,1,6.0,4.0,10000.0,Mid,Medium,High,1,0,1,3,1.2,7.0,3.7439999999999998,0,0,0,0
19882,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,Unknown,Unknown,>4,72,0,15.0,5.0,300.0,Senior,Very High,High,1,0,0,3,2.5,4.5,13.65,0,0,1,1
28817,city_89,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,14,5000-9999,Pvt Ltd,3,141,1,14.0,3.0,7500.0,Senior,Very High,Very High,1,1,1,3,3.5,9.4,12.950000000000001,0,1,1,0
4656,city_114,0.926,Male,No relevent experience,no_enrollment,High School,Unknown,6,Unknown,Pvt Ltd,never,28,0,6.0,0.0,300.0,Mid,Very High,Medium,0,0,0,2,6.0,4.0,5.556,0,0,0,1
7280,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,10000+,Pvt Ltd,1,6,0,13.0,1.0,10000.0,Senior,Very High,Low,1,0,1,3,6.5,0.42857142857142855,11.96,0,0,1,0
16903,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,17,5000-9999,Pvt Ltd,1,125,0,17.0,1.0,7500.0,Expert,Very High,Very High,1,0,1,3,8.5,6.944444444444445,15.64,0,1,1,0
13333,city_75,0.939,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,>20,Unknown,Unknown,never,326,0,21.0,0.0,300.0,Expert,Very High,Very High,1,0,0,3,21.0,14.818181818181818,19.718999999999998,0,1,1,1
26241,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Pvt Ltd,2,33,0,21.0,2.0,300.0,Expert,Very High,Medium,1,0,1,3,7.0,1.5,19.32,0,0,1,0
12381,city_102,0.804,Unknown,No relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,>4,40,0,6.0,5.0,10000.0,Mid,High,Medium,0,0,1,4,1.0,5.714285714285714,4.824,0,0,0,0
4064,city_160,0.92,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,18,Unknown,Unknown,1,198,1,18.0,1.0,300.0,Expert,Very High,Very High,1,0,0,3,9.0,10.421052631578947,16.560000000000002,0,1,1,1
32092,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,55,0,15.0,5.0,10000.0,Senior,Very High,High,1,0,1,4,2.5,3.4375,13.8,0,0,1,0
3766,city_150,0.698,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,32,0,21.0,5.0,750.0,Expert,Medium,Medium,0,0,1,3,3.5,1.4545454545454546,14.658,0,0,1,0
30496,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,100-500,Pvt Ltd,>4,11,0,21.0,5.0,300.0,Expert,Very High,Low,1,0,1,3,3.5,0.5,19.32,0,0,1,0
7189,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,1,41,0,21.0,1.0,5.0,Expert,High,Medium,1,0,1,3,10.5,1.8636363636363635,15.834,0,0,1,0
29497,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,87,1,21.0,5.0,10000.0,Expert,Very High,High,1,0,1,4,3.5,3.9545454545454546,19.32,0,0,1,0
31593,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,10,100-500,Pvt Ltd,4,114,0,10.0,4.0,300.0,Mid,Very High,Very High,1,0,1,4,2.0,10.363636363636363,8.55,0,1,1,0
12384,city_70,0.698,Unknown,Has relevent experience,Unknown,Unknown,Unknown,>20,Unknown,Unknown,>4,33,0,21.0,5.0,300.0,Expert,Medium,Medium,1,0,0,0,3.5,1.5,14.658,0,0,1,1
11986,city_90,0.698,Male,Has relevent experience,Part time course,Masters,STEM,5,<10,Early Stage Startup,1,15,0,5.0,1.0,5.0,Junior,Medium,Low,1,1,1,4,2.5,2.5,3.4899999999999998,0,0,0,0
31033,city_16,0.91,Unknown,No relevent experience,Full time course,High School,Unknown,3,Unknown,Unknown,1,8,0,3.0,1.0,300.0,Junior,Very High,Low,0,1,0,2,1.5,2.0,2.73,0,0,0,1
14835,city_173,0.878,Female,Has relevent experience,Part time course,High School,Unknown,2,100-500,NGO,1,22,0,2.0,1.0,300.0,Fresher,Very High,Low,1,1,1,2,1.0,7.333333333333333,1.756,0,0,0,0
3728,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,4,13,0,21.0,4.0,7500.0,Expert,Very High,Low,1,0,1,4,4.2,0.5909090909090909,19.32,0,0,1,0
3024,city_98,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Public Sector,1,246,0,21.0,1.0,5.0,Expert,Very High,Very High,1,0,1,3,10.5,11.181818181818182,19.929,0,1,1,0
23508,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,9,10-49,Pvt Ltd,1,22,0,9.0,1.0,30.0,Mid,Very High,Low,1,0,1,4,4.5,2.2,8.280000000000001,0,0,0,0
29457,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Funded Startup,1,81,0,21.0,1.0,5.0,Expert,Very High,High,1,0,1,4,10.5,3.6818181818181817,19.32,0,0,1,0
12297,city_175,0.776,Unknown,Has relevent experience,Full time course,Graduate,STEM,4,10-49,Funded Startup,1,11,0,4.0,1.0,30.0,Junior,High,Low,1,1,1,3,2.0,2.2,3.104,0,0,0,0
27708,city_94,0.698,Male,No relevent experience,Full time course,Graduate,STEM,5,5000-9999,Unknown,Unknown,24,1,5.0,1.0,7500.0,Junior,Medium,Medium,0,1,1,3,2.5,4.0,3.4899999999999998,0,0,0,0
3065,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Funded Startup,1,50,0,21.0,1.0,300.0,Expert,Very High,High,1,0,1,3,10.5,2.272727272727273,19.32,0,0,1,0
29226,city_104,0.924,Male,No relevent experience,Full time course,High School,Unknown,6,Unknown,Unknown,never,15,0,6.0,0.0,300.0,Mid,Very High,Low,0,1,0,2,6.0,2.142857142857143,5.5440000000000005,0,0,0,1
5493,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10-49,Pvt Ltd,>4,31,0,21.0,5.0,30.0,Expert,Very High,Medium,1,0,1,4,3.5,1.4090909090909092,19.718999999999998,0,0,1,0
2891,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,never,84,0,21.0,0.0,75.0,Expert,Very High,High,1,0,1,4,21.0,3.8181818181818183,19.446,0,0,1,0
32509,city_136,0.897,Male,Has relevent experience,Part time course,Graduate,STEM,4,10000+,Pvt Ltd,1,42,0,4.0,1.0,10000.0,Junior,Very High,Medium,1,1,1,3,2.0,8.4,3.588,0,0,0,0
31841,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,10,10-49,Pvt Ltd,>4,105,1,10.0,5.0,30.0,Mid,Medium,Very High,1,0,1,3,1.6666666666666667,9.545454545454545,6.24,0,1,1,0
907,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,72,0,21.0,5.0,75.0,Expert,Very High,High,1,0,1,3,3.5,3.272727272727273,19.32,0,0,1,0
29526,city_115,0.789,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10-49,Pvt Ltd,>4,42,1,14.0,5.0,30.0,Senior,High,Medium,1,0,1,3,2.3333333333333335,2.8,11.046000000000001,0,0,1,0
10956,city_94,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Early Stage Startup,1,152,0,15.0,1.0,75.0,Senior,Medium,Very High,1,0,1,3,7.5,9.5,10.469999999999999,0,1,1,0
26099,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,60,0,12.0,1.0,10000.0,Senior,Very High,High,1,0,1,3,6.0,4.615384615384615,11.040000000000001,0,0,1,0
26163,city_21,0.624,Male,No relevent experience,Full time course,Masters,STEM,2,Unknown,Unknown,never,8,0,2.0,0.0,300.0,Fresher,Medium,Low,0,1,0,4,2.0,2.6666666666666665,1.248,0,0,0,1
4120,city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,13,Unknown,Unknown,3,17,1,13.0,3.0,300.0,Senior,Very High,Low,0,1,0,4,3.25,1.2142857142857142,11.83,0,0,1,1
7335,city_83,0.923,Male,No relevent experience,no_enrollment,High School,Unknown,1,Unknown,Unknown,1,33,0,1.0,1.0,300.0,Fresher,Very High,Medium,0,0,0,2,0.5,16.5,0.923,0,0,0,1
706,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,4,100-500,Funded Startup,never,38,0,4.0,0.0,300.0,Junior,Very High,Medium,1,0,1,4,4.0,7.6,3.64,0,0,0,0
9890,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,14,<10,Early Stage Startup,2,178,0,14.0,2.0,5.0,Senior,Very High,Very High,1,0,1,3,4.666666666666667,11.866666666666667,12.88,0,1,1,0
32683,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,1,11,0,15.0,1.0,75.0,Senior,Very High,Low,1,0,1,3,7.5,0.6875,13.8,0,0,1,0
27104,city_36,0.893,Male,Has relevent experience,no_enrollment,High School,Unknown,>20,Unknown,Unknown,never,87,0,21.0,0.0,300.0,Expert,Very High,High,1,0,0,2,21.0,3.9545454545454546,18.753,0,0,1,1
7731,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,Unknown,Unknown,never,84,0,13.0,0.0,300.0,Senior,High,High,1,0,0,3,13.0,6.0,10.426,0,0,1,1
31943,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Early Stage Startup,2,32,0,21.0,2.0,300.0,Expert,Very High,Medium,1,0,1,3,7.0,1.4545454545454546,18.564,0,0,1,0
22899,city_100,0.887,Unknown,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,1,31,1,9.0,1.0,300.0,Mid,Very High,Medium,1,0,1,4,4.5,3.1,7.9830000000000005,0,0,0,0
33339,city_21,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,2,500-999,Public Sector,1,39,0,2.0,1.0,750.0,Fresher,Medium,Medium,0,0,1,3,1.0,13.0,1.248,0,0,0,0
20866,city_59,0.775,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,7,10-49,Pvt Ltd,1,12,0,7.0,1.0,30.0,Mid,High,Low,1,0,1,3,3.5,1.5,5.425,0,0,0,0
21634,city_21,0.624,Unknown,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,50,0,5.0,1.0,10000.0,Junior,Medium,High,1,1,1,3,2.5,8.333333333333334,3.12,0,0,0,0
29529,city_165,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,1,55,1,3.0,1.0,300.0,Junior,Very High,High,1,0,1,3,1.5,13.75,2.709,0,0,0,0
4478,city_11,0.55,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,Unknown,7,1,5.0,1.0,75.0,Junior,Low,Low,1,0,1,3,2.5,1.1666666666666667,2.75,1,0,0,0
32095,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Humanities,2,50-99,Early Stage Startup,1,104,0,2.0,1.0,75.0,Fresher,Very High,Very High,1,0,1,4,1.0,34.666666666666664,1.84,0,1,0,0
18272,city_160,0.92,Unknown,Has relevent experience,Full time course,Graduate,Business Degree,>20,Unknown,Unknown,>4,90,1,21.0,5.0,300.0,Expert,Very High,Very High,1,1,0,3,3.5,4.090909090909091,19.32,0,0,1,1
30098,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,Other,>20,100-500,Pvt Ltd,>4,8,0,21.0,5.0,300.0,Expert,Very High,Low,1,0,1,4,3.5,0.36363636363636365,19.32,0,0,1,0
23825,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,102,0,2.0,0.0,300.0,Fresher,Medium,Very High,0,1,0,3,2.0,34.0,1.248,0,1,0,1
7672,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,<1,10-49,Pvt Ltd,1,202,1,0.5,1.0,30.0,Fresher,Medium,Very High,1,0,1,4,0.25,134.66666666666666,0.312,0,1,0,0
5633,city_145,0.555,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Pvt Ltd,1,22,0,4.0,1.0,300.0,Junior,Low,Low,1,0,1,3,2.0,4.4,2.22,1,0,0,0
30695,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,3,Unknown,Pvt Ltd,never,42,0,3.0,0.0,300.0,Junior,Medium,Medium,0,1,0,3,3.0,10.5,1.8719999999999999,0,0,0,1
5573,city_160,0.92,Unknown,No relevent experience,no_enrollment,Primary School,Unknown,4,Unknown,Pvt Ltd,never,50,0,4.0,0.0,300.0,Junior,Very High,High,0,0,0,1,4.0,10.0,3.68,0,0,0,1
24936,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Funded Startup,1,88,0,3.0,1.0,75.0,Junior,Medium,High,1,0,1,4,1.5,22.0,1.8719999999999999,0,0,0,0
397,city_73,0.754,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,4,81,0,5.0,4.0,3000.0,Junior,High,High,1,0,1,3,1.0,13.5,3.77,0,0,0,0
31602,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,7,0,21.0,1.0,10000.0,Expert,Very High,Low,1,0,1,4,10.5,0.3181818181818182,19.32,0,0,1,0
5278,city_21,0.624,Male,No relevent experience,no_enrollment,Unknown,Unknown,3,Unknown,Pvt Ltd,never,218,0,3.0,0.0,300.0,Junior,Medium,Very High,0,0,0,0,3.0,54.5,1.8719999999999999,0,1,0,1
16814,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,62,0,21.0,5.0,10000.0,Expert,Very High,High,1,0,1,3,3.5,2.8181818181818183,19.11,0,0,1,0
19249,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,83,0,6.0,1.0,75.0,Mid,Very High,High,1,0,1,3,3.0,11.857142857142858,5.5200000000000005,0,0,0,0
9475,city_28,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,>4,11,0,9.0,5.0,3000.0,Mid,Very High,Low,1,0,1,3,1.5,1.1,8.450999999999999,0,0,0,0
4865,city_114,0.926,Male,No relevent experience,Part time course,Phd,STEM,>20,50-99,Unknown,>4,10,0,21.0,5.0,75.0,Expert,Very High,Low,0,1,1,5,3.5,0.45454545454545453,19.446,0,0,1,0
20881,city_28,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,10,1000-4999,Pvt Ltd,1,114,0,10.0,1.0,3000.0,Mid,Very High,Very High,1,0,1,4,5.0,10.363636363636363,9.389999999999999,0,1,1,0
21563,city_21,0.624,Unknown,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Pvt Ltd,1,36,0,3.0,1.0,75.0,Junior,Medium,Medium,1,0,1,4,1.5,9.0,1.8719999999999999,0,0,0,0
25114,city_102,0.804,Unknown,No relevent experience,Unknown,Masters,STEM,6,10-49,Pvt Ltd,1,17,0,6.0,1.0,30.0,Mid,High,Low,0,0,1,4,3.0,2.4285714285714284,4.824,0,0,0,0
26002,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,never,80,1,2.0,0.0,300.0,Fresher,Very High,High,0,1,0,3,2.0,26.666666666666668,1.82,0,0,0,1
8528,city_160,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,>20,50-99,Public Sector,>4,108,0,21.0,5.0,75.0,Expert,Very High,Very High,1,1,1,3,3.5,4.909090909090909,19.32,0,1,1,0
6141,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,100-500,Pvt Ltd,2,45,0,2.0,2.0,300.0,Fresher,Very High,Medium,1,0,1,3,0.6666666666666666,15.0,1.84,0,0,0,0
27667,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,Unknown,Unknown,never,77,0,5.0,0.0,300.0,Junior,Very High,High,0,1,0,3,5.0,12.833333333333334,4.6000000000000005,0,0,0,1
2821,city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,8,0,15.0,2.0,300.0,Senior,Very High,Low,1,0,1,4,5.0,0.5,13.89,0,0,1,0
21216,city_173,0.878,Unknown,No relevent experience,no_enrollment,Graduate,STEM,5,Unknown,Unknown,1,28,0,5.0,1.0,300.0,Junior,Very High,Medium,0,0,0,3,2.5,4.666666666666667,4.39,0,0,0,1
25495,city_142,0.727,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Funded Startup,>4,37,0,9.0,5.0,300.0,Mid,Medium,Medium,1,0,1,3,1.5,3.7,6.543,0,0,0,0
20791,city_16,0.91,Unknown,No relevent experience,Full time course,Graduate,STEM,2,Unknown,Unknown,2,108,1,2.0,2.0,300.0,Fresher,Very High,Very High,0,1,0,3,0.6666666666666666,36.0,1.82,0,1,0,1
28015,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,162,0,13.0,2.0,750.0,Senior,Very High,Very High,1,0,1,3,4.333333333333333,11.571428571428571,11.96,0,1,1,0
10685,city_73,0.754,Unknown,Has relevent experience,Full time course,High School,Unknown,9,Unknown,Unknown,>4,41,0,9.0,5.0,300.0,Mid,High,Medium,1,1,0,2,1.5,4.1,6.786,0,0,0,1
405,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,4,0,19.0,4.0,300.0,Expert,Very High,Low,1,0,1,4,3.8,0.2,17.157,0,0,1,0
13891,city_71,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41,0,3.0,1.0,3000.0,Junior,Very High,Medium,0,0,1,5,1.5,10.25,2.652,0,0,0,0
33050,city_165,0.903,Unknown,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12,0,17.0,2.0,10000.0,Expert,Very High,Low,1,0,1,3,5.666666666666667,0.6666666666666666,15.351,0,0,1,0
